ds,y,yhat,yhat_lower,yhat_upper
2018-08-13,3.0,2.8309068420340493,-8.080791467864106,13.742605151932203
2018-08-14,4.0,2.8886363410725613,-8.062213629923118,13.839486312068242
2018-08-15,0.0,2.8099919826123934,-8.147999079287404,13.76798304451219
2018-08-16,5.0,2.742437837965003,-8.22562569870339,13.710501374633395
2018-08-17,5.0,2.993882922420359,-8.0005738278536,13.988339672694316
2018-08-18,6.0,3.0315017273925955,-7.966835866185819,14.02983932097101
2018-08-19,5.0,2.8814555714793304,-8.11940449311598,13.88231563607464
2018-08-20,20.0,2.908437753423914,-8.107449282958365,13.924324789806194
2018-08-21,1.0,3.1037951089652545,-7.929194149474245,14.136784367404754
2018-08-22,0.0,3.10941660134467,-7.926850537574667,14.145683740264007
2018-08-23,23.0,2.986359405038513,-8.053174423730887,14.025893233807913
2018-08-24,21.0,3.047875151646852,-8.00617292535902,14.101923228652726
2018-08-25,6.0,3.2059936681875394,-7.860411271201717,14.272398607576797
2018-08-26,8.0,3.1838632747773152,-7.885217546219455,14.252944095774087
2018-08-27,1.0,3.0934869825191997,-7.979738578587862,14.16671254362626
2018-08-28,0.0,3.1741560491025007,-7.912170389016354,14.260482487221356
2018-08-29,5.0,3.297045245565937,-7.798267458310158,14.392357949442033
2018-08-30,4.0,3.258606605021348,-7.8391001071070106,14.356313317149706
2018-08-31,20.0,3.199172894598412,-7.903370895984331,14.301716685181155
2018-09-01,1.0,3.2883654877911512,-7.8255381763952085,14.40226915197751
2018-09-02,5.0,3.379252960917291,-7.74125521455759,14.499761136392173
2018-09-03,0.0,3.333864825920687,-7.788953981785273,14.456683633626646
2018-09-04,3.0,3.301608931948289,-7.826474583320135,14.429692447216713
2018-09-05,3.0,3.391357960173422,-7.746284571381433,14.529000491728276
2018-09-06,5.0,3.4547473561616115,-7.687852362663342,14.597347074986565
2018-09-07,22.0,3.4093136155821284,-7.7356228642808205,14.554250095445077
2018-09-08,10.0,3.3995158689722302,-7.750835092851238,14.549866830795699
2018-09-09,0.0,3.4842171285418186,-7.674003341403569,14.642437598487206
2018-09-10,1.0,3.5251930598271954,-7.636862693434686,14.687248813089077
2018-09-11,6.0,3.484396876588559,-7.680070615134115,14.648864368311232
2019-10-09,,4.753583689314894,-7.212686739844239,16.719854118474025
2019-10-10,,5.029957942731815,-6.962183774600448,17.02209966006408
2019-10-11,,4.213319795452815,-7.79143368468948,16.21807327559511
2019-10-12,,5.134420785745049,-6.883772848058601,17.152614419548698
2019-10-13,,4.700133564255772,-7.332363010950999,16.732630139462543
2019-10-14,,4.5284777581349935,-7.5218297067090205,16.578785222979008
2019-10-15,,4.9756932604089705,-7.08142631899527,17.03281283981321
2019-10-16,,4.866530545893985,-7.212516686659612,16.945577778447582
2019-10-17,,4.375805122554629,-7.711877203324173,16.463487448433433
2019-10-18,,5.273180207673294,-6.8269330271263335,17.37329344247292
2019-10-19,,4.562055084721811,-7.551374127140782,16.675484296584404
2019-10-20,,4.708786875987189,-7.417185155392475,16.834758907366854
2019-10-21,,5.082624865596219,-7.050348625768259,17.215598356960697
2019-10-22,,4.720602658496689,-7.431480176618989,16.872685493612366
2019-10-23,,4.609821180624817,-7.548077825623254,16.767720186872886
2019-10-24,,5.300389920364868,-6.869929561554903,17.47070940228464
2019-10-25,,4.467142729801757,-7.714384938851379,16.648670398454893
2019-10-26,,4.938111807351776,-7.25242382102895,17.128647435732503
2019-10-27,,5.076976054542095,-7.121192339418288,17.27514444850248
2019-10-28,,4.643741957395538,-7.569720530173391,16.857204444964466
2019-10-29,,4.8627571611737155,-7.354893322506713,17.080407644854144
2019-10-30,,5.226267643243331,-7.0040710886899795,17.45660637517664
2019-10-31,,4.456825884672312,-7.781979010720106,16.69563078006473
2019-11-01,,5.159695211259435,-7.086151569669442,17.40554199218831
2019-11-02,,4.983905471908108,-7.270118738678501,17.237929682494716
2019-11-03,,4.664118337054459,-7.601156645542364,16.929393319651282
2019-11-04,,5.078424374113734,-7.190362971372325,17.34721171959979
2019-11-05,,5.088225556482418,-7.193113197863684,17.36956431082852
2019-11-06,,4.544795446389845,-7.7423389401039735,16.831929832883663
2019-11-07,,5.321620367318226,-6.971780068635916,17.61502080327237
