ds,y,yhat,yhat_lower,yhat_upper
2018-08-13,0.0,0.4430807201344731,-1.6727815292398738,2.55894296950882
2018-08-14,0.0,0.6230825474129605,-1.493711690938789,2.73987678576471
2018-08-15,2.0,0.6407049530627424,-1.4761686175923416,2.7575785237178265
2018-08-16,3.0,0.45958403591538793,-1.657889438161555,2.577057509992331
2018-08-17,1.0,0.5835589378805975,-1.542296356479496,2.7094142322406913
2018-08-18,1.0,0.6306593002373277,-1.4953698086336906,2.756688409108346
2018-08-19,0.0,0.5214958262336526,-1.604533526880931,2.6475251793482366
2018-08-20,0.0,0.554081207815097,-1.575369109603878,2.6835315252340717
2018-08-21,1.0,0.6070285765281058,-1.5225871878351085,2.73664434089132
2018-08-22,1.0,0.554687764735408,-1.574929986073158,2.684305515543974
2018-08-23,0.0,0.5502988923671266,-1.580506273129425,2.6811040578636782
2018-08-24,0.0,0.5873496804652355,-1.5438795836808197,2.7185789446112905
2018-08-25,0.0,0.5686431648705254,-1.5625940011507922,2.699880330891843
2018-08-26,0.0,0.5551263115170184,-1.5765191558445504,2.686771778878587
2018-08-27,0.0,0.5753314401761906,-1.5567060553540124,2.707368935706394
2018-08-28,1.0,0.5724602690518427,-1.5596221105001438,2.704542648603829
2018-08-29,1.0,0.5608156704429933,-1.571431421530535,2.6930627624165218
2018-08-30,0.0,0.5694935528219168,-1.563016687190058,2.7020037928338914
2018-08-31,1.0,0.5721079130400414,-1.5604767824447463,2.704692608524829
2018-09-01,1.0,0.5648632037335601,-1.567808624848221,2.6975350323153413
2018-09-02,0.0,0.5673614966376199,-1.5654671604174237,2.7001901536926636
2018-09-03,0.0,0.5706784065840235,-1.562229002955167,2.703585816123214
2018-09-04,0.0,0.5670971117921073,-1.565868802485148,2.7000630260693628
2018-09-05,0.0,0.5669972749212391,-1.566060550499288,2.700055100341766
2018-09-06,0.0,0.5694144696276215,-1.5637097836757972,2.70253872293104
2018-09-07,0.0,0.5680701293415005,-1.5650984575651543,2.701238716248155
2018-09-08,0.0,0.5672595636819039,-1.565964999214235,2.7004841265780426
2018-09-09,0.0,0.5686169684468567,-1.5646572631558475,2.7018912000495607
2018-09-10,3.0,0.5683589615597129,-1.5649497633037648,2.7016676864231908
2018-09-11,0.0,0.5676138154873236,-1.5657310109700626,2.70095864194471
2019-10-09,,0.6402034481945237,-1.490967785881006,2.7713746822700536
2019-10-10,,0.5213567304168454,-1.6098568961302695,2.6525703569639605
2019-10-11,,0.6394524467000388,-1.4917913490783365,2.770696242478414
2019-10-12,,0.6511396794554226,-1.4809058240965638,2.7831851830074092
2019-10-13,,0.6345539722803459,-1.5010622808207255,2.7701702253814173
2019-10-14,,0.6444687944595673,-1.491294504552723,2.7802320934718576
2019-10-15,,0.6322158173668129,-1.5051183341411707,2.7695499688747964
2019-10-16,,0.6403170768627513,-1.4970421881296052,2.777676341855108
2019-10-17,,0.6311052681682413,-1.5070354161771666,2.769245952513649
2019-10-18,,0.6375729465877279,-1.5005730215485134,2.775718914723969
2019-10-19,,0.6305540252149275,-1.5080294576001418,2.769137508029997
2019-10-20,,0.6356376677405684,-1.5029484986989818,2.774223834180119
2019-10-21,,0.6302335175522891,-1.5086247885823454,2.7690918236869235
2019-10-22,,0.6341836897624407,-1.5046780879753698,2.773045467500251
2019-10-23,,0.6299874553517436,-1.5090591690968407,2.769034079800328
2019-10-24,,0.6330280372126786,-1.506024389385773,2.7720804638111303
2019-10-25,,0.629745789981665,-1.509441399084874,2.768932979048204
2019-10-26,,0.6320657063455755,-1.507130560435548,2.771261973126699
2019-10-27,,0.6294807507747214,-1.5098194125639401,2.7687809141133832
2019-10-28,,0.6312344211155524,-1.5080784453482368,2.7705472875793413
2019-10-29,,0.6291845748795281,-1.510211998925587,2.768581148684643
2019-10-30,,0.6304958248164979,-1.5089169370071525,2.7699085866401485
2019-10-31,,0.6288583784449575,-1.5106242236824967,2.768340980572412
2019-11-01,,0.62982532212893,-1.5096765102110523,2.7693271544689124
2019-11-02,,0.6285067164760344,-1.5110550414042558,2.7680684743563244
2019-11-03,,0.629206502021141,-1.510376952935252,2.768789956977534
2019-11-04,,0.6281350210989018,-1.511501029061131,2.7677710712589345
2019-11-05,,0.6286280078523044,-1.5110316134871984,2.7682876291918075
2019-11-06,,0.627748475628592,-1.5119581637561463,2.7674551150133304
2019-11-07,,0.6280817310952589,-1.5116498077729648,2.7678132699634825
