ds,y,yhat,yhat_lower,yhat_upper
2018-08-13,2.0,3.019966356999663,-1.620736450518696,7.660669164518022
2018-08-14,5.0,3.019966356999663,-1.622241835562094,7.66217454956142
2018-08-15,2.0,3.019966356999663,-1.623746732594289,7.663679446593615
2018-08-16,4.0,3.019966356999663,-1.6252511420895805,7.665183856088906
2018-08-17,2.4,3.019966356999663,-1.6267550645214985,7.666687778520824
2018-08-18,0.0,3.019966356999663,-1.628258500362807,7.668191214362133
2018-08-19,1.0,3.019966356999663,-1.6297614500855069,7.669694164084833
2018-08-20,4.2,3.019966356999663,-1.6312639141608374,7.671196628160163
2018-08-21,2.15,3.019966356999663,-1.6327658930592737,7.672698607058599
2018-08-22,0.0,3.019966356999663,-1.6342673872505342,7.67420010124986
2018-08-23,4.0,3.019966356999663,-1.635768397203579,7.675701111202905
2018-08-24,1.0,3.019966356999663,-1.6372689233866131,7.677201637385939
2018-08-25,3.2,3.019966356999663,-1.6387689662670875,7.678701680266413
2018-08-26,4.0,3.019966356999663,-1.640268526311699,7.680201240311025
2018-08-27,9.0,3.019966356999663,-1.6417676039863958,7.6817003179857215
2018-08-28,1.0,3.019966356999663,-1.643266199756379,7.683198913755705
2018-08-29,1.3,3.019966356999663,-1.644764314086097,7.684697028085423
2018-08-30,3.0,3.019966356999663,-1.6462619474392568,7.6861946614385825
2018-08-31,0.0,3.019966356999663,-1.6477591002788206,7.687691814278146
2018-09-01,2.2,3.019966356999663,-1.6492557730670088,7.6891884870663345
2018-09-02,3.0,3.019966356999663,-1.6507519662652994,7.690684680264625
2018-09-03,2.0,3.019966356999663,-1.6522476803344333,7.692180394333759
2018-09-04,1.0,3.019966356999663,-1.653742915734413,7.693675629733739
2018-09-05,1.5,3.019966356999663,-1.6552376729245069,7.695170386923833
2018-09-06,3.0,3.019966356999663,-1.6567319523632484,7.696664666362574
2018-09-07,4.0,3.019966356999663,-1.6582257545084387,7.698158468507764
2018-09-08,6.1,3.019966356999663,-1.6597190798171475,7.699651793816473
2018-09-09,0.0,3.019966356999663,-1.6612119287457174,7.701144642745043
2018-09-10,2.0,3.019966356999663,-1.6627043017497618,7.7026370157490875
2018-09-11,3.0,3.019966356999663,-1.6641961992841692,7.704128913283495
2019-10-09,,2.955746573868966,-1.5359898095254714,7.447482957263404
2019-10-10,,2.955746573868966,-1.5372110750215349,7.448704222759467
2019-10-11,,2.955746573868966,-1.5384320086461942,7.4499251563841264
2019-10-12,,2.955746573868966,-1.5396526106698545,7.451145758407787
2019-10-13,,2.955746573868966,-1.5408728813625538,7.452366029100486
2019-10-14,,2.955746573868966,-1.5420928209939646,7.453585968731897
2019-10-15,,2.955746573868966,-1.5433124298333922,7.4548055775713244
2019-10-16,,2.955746573868966,-1.5445317081497771,7.456024855887709
2019-10-17,,2.955746573868966,-1.5457506562116983,7.4572438039496305
2019-10-18,,2.955746573868966,-1.5469692742873669,7.458462422025299
2019-10-19,,2.955746573868966,-1.5481875626446362,7.459680710382568
2019-10-20,,2.955746573868966,-1.5494055215509928,7.460898669288925
2019-10-21,,2.955746573868966,-1.5506231512735642,7.462116299011496
2019-10-22,,2.955746573868966,-1.5518404520791176,7.46333359981705
2019-10-23,,2.955746573868966,-1.5530574242340567,7.464550571971989
2019-10-24,,2.955746573868966,-1.55427406800443,7.465767215742362
2019-10-25,,2.955746573868966,-1.5554903836559255,7.466983531393858
2019-10-26,,2.955746573868966,-1.5567063714538723,7.4681995191918045
2019-10-27,,2.955746573868966,-1.5579220316632432,7.469415179401175
2019-10-28,,2.955746573868966,-1.5591373645486533,7.4706305122865855
2019-10-29,,2.955746573868966,-1.5603523703743631,7.471845518112295
2019-10-30,,2.955746573868966,-1.5615670494042764,7.473060197142209
2019-10-31,,2.955746573868966,-1.562781401901944,7.474274549639876
2019-11-01,,2.955746573868966,-1.5639954281305588,7.475488575868491
2019-11-02,,2.955746573868966,-1.565209128352965,7.476702276090897
2019-11-03,,2.955746573868966,-1.5664225028316503,7.4779156505695825
2019-11-04,,2.955746573868966,-1.5676355518287544,7.479128699566687
2019-11-05,,2.955746573868966,-1.5688482756060615,7.480341423343994
2019-11-06,,2.955746573868966,-1.570060674425008,7.48155382216294
2019-11-07,,2.955746573868966,-1.5712727485466766,7.482765896284609
