ds,y,yhat,yhat_lower,yhat_upper
2018-08-13,2.0,3.727013767605789,-0.8673166961105112,8.32134423132209
2018-08-14,5.0,3.9205590036810607,-0.6862087306963796,8.527326738058502
2018-08-15,2.0,3.4803683802416256,-1.1326987754357165,8.093435535918967
2018-08-16,4.0,3.5159332323379573,-1.1020697383805649,8.133936203056479
2018-08-17,2.4,3.5390078514358936,-1.0789951192826286,8.157010822154415
2018-08-18,0.0,3.701699309568265,-0.9163036611502573,8.319702280286787
2018-08-19,1.0,3.5585664729465702,-1.059436497771952,8.176569443665093
2018-08-20,4.2,3.4167013872425245,-1.2035465732405117,8.03694934772556
2018-08-21,2.15,3.6895355166206447,-0.9307246121245885,8.309795645365877
2018-08-22,0.0,3.3905946625372656,-1.2296716419158336,8.010860966990364
2018-08-23,4.0,3.530279675432731,-1.0899914737924967,8.150550824657959
2018-08-24,1.0,3.5524636969519787,-1.0678074522732488,8.172734846177207
2018-08-25,3.2,3.7088758480209916,-0.911395301204236,8.32914699724622
2018-08-26,4.0,3.571267425786596,-1.0490037234386316,8.191538575011823
2018-08-27,9.0,3.4348778238290945,-1.187467382299706,8.057223029957894
2018-08-28,1.0,3.6971815338760696,-0.9251749142373016,8.319537981989441
2018-08-29,1.3,3.409778725109396,-1.2125834286028487,8.03214087882164
2018-08-30,3.0,3.544072397253547,-1.0782942324361122,8.166439026943205
2018-08-31,0.0,3.5654001950680065,-1.0569664346216525,8.187766824757666
2018-09-01,2.2,3.715775397816084,-0.9065912318735752,8.338142027505743
2018-09-02,3.0,3.5834781673777014,-1.0388884623119576,8.20584479706736
2018-09-03,2.0,3.452352715122783,-1.1719301226782046,8.07663555292377
2018-09-04,1.0,3.704532442275076,-0.9197607821039084,8.32882566665406
2018-09-05,1.5,3.428222351637766,-1.1960761441997976,8.052520847475328
2018-09-06,3.0,3.5573327694565857,-1.06696986178062,8.181635400693791
2018-09-07,4.0,3.577837390731849,-1.046465240505357,8.202140021969054
2018-09-08,6.1,3.7224086497227704,-0.9018939815144353,8.346711280959976
2018-09-09,0.0,3.5952176181167728,-1.029085013120433,8.219520249353979
2018-09-10,2.0,3.4691531382569782,-1.156919924656234,8.09522620117019
2018-09-11,3.0,3.7115996319616076,-0.9144830275186089,8.337682291441824
2019-10-09,,2.974451103609521,-1.4870172145327434,7.435919421751786
2019-10-10,,3.014395055205559,-1.4567900489059276,7.4855801593170455
2019-10-11,,2.9443322844194997,-1.531921882982438,7.420586451821437
2019-10-12,,3.3675035126522888,-1.1125484029591286,7.847555428263706
2019-10-13,,3.253770481109086,-1.2262814345023312,7.7338223967205035
2019-10-14,,3.2435549358838878,-1.2364969797275296,7.723606851495305
2019-10-15,,3.6168485073977403,-0.863203408213677,8.096900423009158
2019-10-16,,3.261790251461721,-1.2206641384816805,7.744244641405123
2019-10-17,,3.185759067940564,-1.2967057954426804,7.6682239313238085
2019-10-18,,3.0884898517798187,-1.393980484432975,7.570960187992613
2019-10-19,,3.3740769761376446,-1.1083974643844354,7.856551416659725
2019-10-20,,3.263323910466306,-1.219150530055774,7.745798350988386
2019-10-21,,3.2533760269372793,-1.2290984135848007,7.735850467459359
2019-10-22,,3.6168887802648597,-0.8655856602572203,8.09936322078694
2019-10-23,,3.2711335515220537,-1.2136179171608852,7.7558850202049925
2019-10-24,,3.197094492267842,-1.2876669031208743,7.681855887656559
2019-10-25,,3.1023738667901117,-1.3823927157362235,7.587140449316447
2019-10-26,,3.3804782056063694,-1.104292266976855,7.865248678189594
2019-10-27,,3.2726270264971555,-1.2121434460860687,7.75739749908038
2019-10-28,,3.262939791550265,-1.221830681032959,7.74771026413349
2019-10-29,,3.6169279979260467,-0.8678424746571776,8.101698470509271
2019-10-30,,3.280232043940028,-1.2066966207188234,7.76716070859888
2019-10-31,,3.2081329124866387,-1.2788051609383309,7.695070985911608
2019-11-01,,3.115894101020681,-1.3710488888962344,7.602837090937596
2019-11-02,,3.3867117138326726,-1.1002349631725354,7.87365839083788
2019-11-03,,3.2816863877639073,-1.2052602892413007,7.768633064769116
2019-11-04,,3.272252972038599,-1.2146937049666091,7.759199649043807
2019-11-05,,3.6169661880291852,-0.8699804889760228,8.103912865034394
2019-11-06,,3.2890921430212283,-1.1999001456233116,7.778084431665768
2019-11-07,,3.2188821105235856,-1.2701190961993278,7.707883317246499
