ds,y,yhat,yhat_lower,yhat_upper
2018-08-13,15.0,10.0748883204378,-0.06529146516583673,20.215068106041436
2018-08-14,9.0,8.397654384013014,-1.9040788204911845,18.69938758851721
2018-08-15,13.0,9.843712987388662,-0.5498706278868681,20.23729660266419
2018-08-16,6.0,9.19386106741326,-1.221223021154092,19.608945155980614
2018-08-17,5.0,9.114212819006646,-1.3212752901486198,19.54970092816191
2018-08-18,5.0,8.79693318662361,-1.6579204629724362,19.251786836219658
2018-08-19,3.0,7.141231180154798,-3.3320042267279257,17.614466587037523
2018-08-20,7.0,9.674037535952944,-0.8469476613849043,20.19502273329079
2018-08-21,4.0,8.488639149096597,-2.053079554100867,19.03035785229406
2018-08-22,4.0,9.795200719803525,-0.7652688382595247,20.355670277866572
2018-08-23,8.0,9.155811085038295,-1.4209594992884682,19.732581669365057
2018-08-24,7.0,9.078007290736066,-1.5142409049039305,19.670255486376064
2018-08-25,4.0,8.766140770795818,-1.8408043595426768,19.373085901134314
2018-08-26,10.0,7.1360262149636435,-3.484875578255882,17.75692800818317
2018-08-27,6.0,9.631221746433582,-1.0295560441072507,20.291999536974416
2018-08-28,7.0,8.464286332477434,-2.212670622363529,19.141243287318396
2018-08-29,10.0,9.751705549487493,-0.939812752239602,20.44322385121459
2018-08-30,7.0,9.122513881361044,-1.5815424676398564,19.826570230361945
2018-08-31,13.0,9.04642286801009,-1.6695424835224806,19.76238821954266
2018-09-01,6.0,8.739786535465377,-1.9874909949715338,19.46706406590229
2018-09-02,5.0,7.134774694762713,-3.6032486958224474,17.872798085347874
2018-09-03,12.0,9.59283045795298,-1.1790101047899988,20.36467102069596
2018-09-04,7.0,8.443985600482755,-2.3406710921238947,19.228642293089404
2018-09-05,11.0,9.712459652319655,-1.0836720567184308,20.50859136135774
2018-09-06,13.0,9.093222820295512,-1.7126892551733182,19.89913489576434
2018-09-07,6.0,9.018731674371677,-1.796472488632464,19.83393583737582
2018-09-08,12.0,8.717161720087505,-2.1068710237568755,19.541194463931888
2018-09-09,2.0,7.136791121204009,-3.695630173215191,17.96921241562321
2018-09-10,14.0,9.558186619990456,-1.303322306287809,20.41969554626872
2018-09-11,15.0,8.427080687554124,-2.444730253239733,19.29889162834798
2019-10-09,,10.056937400935336,0.1537787157532371,19.960096086117435
2019-10-10,,9.784779168524024,-0.27116077655618476,19.84071911360423
2019-10-11,,8.653168181087501,-1.4719616054175884,18.778297967592593
2019-10-12,,7.711724051617339,-2.4134078527611136,17.83685595599579
2019-10-13,,6.30042083019681,-3.8247129043269457,16.425554564720564
2019-10-14,,7.865422424129947,-2.259712891900983,17.990557740160877
2019-10-15,,10.578185946837435,0.45304926415818514,20.703322629516684
2019-10-16,,8.531413484122561,-1.6422485137786467,18.70507548202377
2019-10-17,,8.638801692339522,-1.536273814586954,18.813877199265995
2019-10-18,,8.634339066061617,-1.5414686032657468,18.810146735388983
2019-10-19,,7.763041877274227,-2.412766319170756,17.93885007371921
2019-10-20,,6.381948555531807,-3.793860096418207,16.55775720748182
2019-10-21,,7.908306445339672,-2.2675026002318592,18.084115490911202
2019-10-22,,10.483072746551972,0.30726336083513495,20.658882132268808
2019-10-23,,8.54475924485893,-1.6747363711718393,18.7642548608897
2019-10-24,,8.626244739412286,-1.5946506286873703,18.84714010751194
2019-10-25,,8.641881362379907,-1.5796146517803447,18.863377376540157
2019-10-26,,7.788433891044272,-2.433062451393691,18.009930233482233
2019-10-27,,6.482183644442297,-3.7393129816745754,16.70368027055917
2019-10-28,,7.928847863583897,-2.292649007672143,18.150344734839937
2019-10-29,,10.411034687837684,0.18953760474632908,20.63253177092904
2019-10-30,,8.539787348638106,-1.7220322181159187,18.801606915392128
2019-10-31,,8.630722046040683,-1.632315548226389,18.893759640307756
2019-11-01,,8.633761105910025,-1.6298646992678112,18.897386911087864
2019-11-02,,7.827033459783878,-2.4365923897553143,18.09065930932307
2019-11-03,,6.5649730567245665,-3.6986528311491806,16.828598944598312
2019-11-04,,7.960860961954621,-2.3027649590456694,18.224486882954913
2019-11-05,,10.330542033363937,0.06691608373757063,20.594167982990303
2019-11-06,,8.545676879412245,-1.7546141469295353,18.845967905754023
2019-11-07,,8.62510867802721,-1.6763320294524888,18.92654938550691
