ds,y,yhat,yhat_lower,yhat_upper
2018-08-13,3.0,2.791092209634876,-8.131748888152787,13.713933307422538
2018-08-14,4.0,2.8059042853646132,-8.155266043552725,13.767074614281952
2018-08-15,0.0,2.7722678534467913,-8.19323713151628,13.737772838409864
2018-08-16,5.0,2.8006162530770897,-8.174239468015752,13.775471974169932
2018-08-17,5.0,2.8317538716313,-8.152170569853485,13.815678313116084
2018-08-18,6.0,3.0254729836718024,-7.9672468964101135,14.018192863753718
2018-08-19,5.0,2.914841944383276,-8.086408542069409,13.916092430835961
2018-08-20,20.0,3.0017273169915843,-8.027687802614532,14.0311424365977
2018-08-21,1.0,3.0349559781248883,-8.003664206069363,14.073576162319139
2018-08-22,0.0,3.0618534471753267,-7.984922728622374,14.108629622973028
2018-08-23,23.0,3.0893054043753287,-7.9655692697084906,14.144180078459149
2018-08-24,21.0,3.116351566186989,-7.946378281325625,14.179081413699603
2018-08-25,6.0,3.1429979310859726,-7.927351244773188,14.213347106945132
2018-08-26,8.0,3.1692504088783537,-7.908489489893112,14.246990307649819
2018-08-27,1.0,3.195114822011335,-7.889794202089237,14.280023846111906
2018-08-28,0.0,3.2205969068645848,-7.871266429039143,14.312460242768314
2018-08-29,5.0,3.2457023150224926,-7.852907087113328,14.344311717158314
2018-08-30,4.0,3.2704366145276116,-7.834716967515677,14.375590196570899
2018-08-31,20.0,3.294805291115577,-7.816696742158473,14.406307324389626
2018-09-01,1.0,3.3188137494317695,-7.79884696928447,14.43647446814801
2018-09-02,5.0,3.3424673142299905,-7.781168098847832,14.466102727307813
2018-09-03,0.0,3.365771231553424,-7.763660477665095,14.495202940771943
2018-09-04,3.0,3.3887306698981368,-7.746324354346791,14.523785694143065
2018-09-05,3.0,3.411350721359382,-7.729159884019701,14.551861326738464
2018-09-06,5.0,3.4336364027609574,-7.712167132849292,14.579439938371205
2018-09-07,22.0,3.455592656767869,-7.695346082371273,14.606531395907012
2018-09-08,10.0,3.47722435298255,-7.678696633640882,14.633145339605981
2018-09-09,0.0,3.4985362890248695,-7.66221861120796,14.659291189257699
2018-09-10,1.0,3.519533191596184,-7.645911766925497,14.684978150117864
2018-09-11,6.0,3.5402197175276537,-7.629775783599015,14.710215218654323
2019-10-09,,4.57220470539601,-7.4259405881120975,16.570349998904117
2019-10-10,,4.656948821918836,-7.364702728385464,16.678600372223137
2019-10-11,,4.658000316259929,-7.37734200831891,16.693342640838768
2019-10-12,,4.64964563575664,-7.399201547422448,16.698492818935726
2019-10-13,,4.755176926735816,-7.306819287199925,16.817173140671557
2019-10-14,,4.860513922673121,-7.214285257517998,16.935313102864242
2019-10-15,,4.712605987733738,-7.3746595687717225,16.7998715442392
2019-10-16,,4.77814473760413,-7.333755791397671,16.89004526660593
2019-10-17,,4.789028935155104,-7.335324774003945,16.913382644314154
2019-10-18,,4.798873759406233,-7.337462510299795,16.935210029112262
2019-10-19,,4.808612172803563,-7.339395595800878,16.956619941408004
2019-10-20,,4.818226751081475,-7.341146788556751,16.9776002907197
2019-10-21,,4.827719068945847,-7.34272280654942,16.998160944441114
2019-10-22,,4.837090681078359,-7.34413014769684,17.018311509853557
2019-10-23,,4.8463431223911275,-7.345375097367327,17.038061342149582
2019-10-24,,4.855477908278098,-7.346463735601431,17.057419552157626
2019-10-25,,4.864496534863238,-7.347401944054902,17.07639501378138
2019-10-26,,4.873400479245582,-7.348195412675581,17.094996371166744
2019-10-27,,4.8821911997411505,-7.348849646126359,17.11323204560866
2019-10-28,,4.8908701361218005,-7.349369969965696,17.131110242209296
2019-10-29,,4.899438709851035,-7.349761536596551,17.14863895629862
2019-10-30,,4.907898324316815,-7.350029330993985,17.165825979627613
2019-10-31,,4.916250365061409,-7.350178176221214,17.182678906344034
2019-11-01,,4.924496200008326,-7.350212738743281,17.199205138759933
2019-11-02,,4.932637179686352,-7.350137533547124,17.21541189291983
2019-11-03,,4.940674637450749,-7.349956929076336,17.231306203977834
2019-11-04,,4.9486098897016335,-7.349675151988438,17.246894931391704
2019-11-05,,4.956444236099584,-7.34929629174222,17.262184763941388
2019-11-06,,4.964178959778497,-7.348824305022134,17.27718222457913
2019-11-07,,4.97181532755575,-7.348263020006605,17.291893675118104
