ds,y,yhat,yhat_lower,yhat_upper
2018-08-13,5.02,3.9728029960361315,-0.050531997938035644,7.996137990010299
2018-08-14,2.736,3.2479829418587958,-0.7757121216990583,7.27167800541665
2018-08-15,4.199,2.922209132916767,-1.1023418184119596,6.9467600842454935
2018-08-16,8.729,3.245607667759947,-0.7802443161810593,7.271459651700953
2018-08-17,2.99,3.9764542449081457,-0.05167706122432936,8.00458555104062
2018-08-18,5.34,4.567628984955973,0.5365012102677351,8.59875675964421
2018-08-19,4.495,4.57755789452377,0.5438220229392865,8.611293766108254
2018-08-20,5.68,4.0013682877568355,-0.03387368736585916,8.036610262879531
2018-08-21,3.0,3.2739120495220115,-0.762032677099401,7.309856776143424
2018-08-22,4.33,2.942864504368015,-1.0935949786425097,6.97932398737854
2018-08-23,4.067,3.257647507398738,-0.779682450269235,7.294977465066712
2018-08-24,2.34,3.982724881265982,-0.056306566242502853,8.021756328774467
2018-08-25,4.01,4.57502681995411,0.5336483545174966,8.616405285390723
2018-08-26,6.67,4.59185558397432,0.5484466817471327,8.635264486201507
2018-08-27,1.0,4.022891414830177,-0.021610706941921798,8.067393536602275
2018-08-28,2.68,3.297308799809134,-0.7476310781461657,7.3422486777644345
2018-08-29,2.67,2.9611352173804115,-1.0840983862999365,7.006368821060759
2018-08-30,2.736,3.267404603785833,-0.77840179320786,7.313211000779526
2018-08-31,3.34,3.9867349244989887,-0.060348248366794977,8.033818097364772
2018-09-01,0.0,4.5801313809683215,0.5311901430107397,8.629072618925903
2018-09-02,5.373,4.603837566515753,0.5532980573658435,8.654377075665662
2018-09-03,2.02,4.0421430097509,-0.009192823560391972,8.093478843062192
2018-09-04,1.086,3.3185501892123073,-0.7330484355629574,7.370148813987572
2018-09-05,3.33,2.977389207117772,-1.0743642977691654,7.02914271200471
2018-09-06,4.056,3.2752388938852928,-0.7768832295215979,7.3273610172921835
2018-09-07,1.746,3.988836969405014,-0.06424839092595924,8.041922329735987
2018-09-08,2.34,4.5832878260588386,0.5287150935942497,8.637860558523428
2018-09-09,5.944,4.613840935028284,0.5579953682141792,8.669686501842389
2018-09-10,2.406,4.059451551537092,0.003023598130117655,8.115879504944065
2018-09-11,2.726,3.3379561635957273,-0.718621502409909,7.394533829601364
2019-10-09,,4.093060354696643,-0.007153771534079034,8.193274480927364
2019-10-10,,3.8811996620524196,-0.22852159069325584,7.990920914798095
2019-10-11,,4.1333429753927415,0.017545942969722894,8.249140007815761
2019-10-12,,4.049497823368806,-0.0720832192950942,8.171078866032705
2019-10-13,,3.880721092976334,-0.24536582305825272,8.006808009010921
2019-10-14,,4.152171849206681,0.021300423606057883,8.283043274807305
2019-10-15,,3.9699584768544205,-0.1651761294486227,8.105093083157463
2019-10-16,,3.904956789596009,-0.23356551217141908,8.043479091363437
2019-10-17,,4.149882642074104,0.007590047434918645,8.29217523671329
2019-10-18,,3.8989207816300357,-0.24646734243327284,8.044308905693345
2019-10-19,,3.94682325781534,-0.20116574055587577,8.094812256186556
2019-10-20,,4.1241707391871385,-0.026767732847400083,8.275109211221677
2019-10-21,,3.8453421294690866,-0.30781786027857905,7.998502119216752
2019-10-22,,3.9967548203918004,-0.15845032827304584,8.151959969056646
2019-10-23,,4.076961753005011,-0.08051486447914336,8.234438370489165
2019-10-24,,3.8155948250026896,-0.34346917230693874,7.974658822312318
2019-10-25,,4.044245302339138,-0.11646321645494062,8.204953821133216
2019-10-26,,4.01402247197237,-0.14839493840950713,8.176439882354249
2019-10-27,,3.8123887931814116,-0.3511712435975509,7.975948829960374
2019-10-28,,4.079541291227995,-0.08536189365676705,8.244444476112758
2019-10-29,,3.9439477400640497,-0.22220395849120322,8.110099438619303
2019-10-30,,3.8343094588018327,-0.3326831982606877,8.001302115864354
2019-10-31,,4.095206494655838,-0.07288804683738181,8.263301036149059
2019-11-01,,3.8766931197498997,-0.29228472334665456,8.045670962846454
2019-11-02,,3.8760423843869325,-0.29357773351917116,8.045662502293036
2019-11-03,,4.08729975757151,-0.08321583371197416,8.257815348854994
2019-11-04,,3.821897024023175,-0.3492249379251482,7.9930189859714975
2019-11-05,,3.9292428477656243,-0.2423930934716001,8.100878789002849
2019-11-06,,4.055974569615392,-0.11637171544230362,8.228320854673088
2019-11-07,,3.787269254226997,-0.385484720586903,7.960023229040897
